IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.229.255.39,80,0,false,ORD,North America,Chicago,391,0.00
18.230.228.65,8880,0,false,ORD,North America,Chicago,374,0.00
18.230.227.254,8880,0,false,ORD,North America,Chicago,389,0.00
18.229.255.39,8080,0,false,ORD,North America,Chicago,402,0.00
15.228.236.2,2053,0,false,ORD,North America,Chicago,385,0.00
15.228.191.159,2052,0,false,ORD,North America,Chicago,375,0.00
18.229.255.39,2052,0,false,ORD,North America,Chicago,389,0.00
15.228.242.61,2083,0,false,ORD,North America,Chicago,385,0.00
15.228.205.143,80,0,false,ORD,North America,Chicago,375,0.00
15.228.242.61,8443,0,false,ORD,North America,Chicago,391,0.00
18.230.228.65,2052,0,false,ORD,North America,Chicago,379,0.00
15.228.234.233,8080,0,false,ORD,North America,Chicago,379,0.00
15.228.238.38,2096,0,false,ORD,North America,Chicago,391,0.00
54.233.95.77,80,0,false,ORD,North America,Chicago,375,0.00
15.228.242.61,2082,0,false,ORD,North America,Chicago,392,0.00
18.230.228.65,80,0,false,ORD,North America,Chicago,385,0.00
15.228.236.2,8443,0,false,ORD,North America,Chicago,379,0.00
15.228.205.143,2096,0,false,ORD,North America,Chicago,375,0.00
15.228.242.61,2095,0,false,ORD,North America,Chicago,387,0.00
18.229.136.178,2087,0,false,ORD,North America,Chicago,376,0.00
18.231.28.69,2086,0,false,ORD,North America,Chicago,375,0.00
18.229.255.39,8880,0,false,ORD,North America,Chicago,381,0.00
18.230.5.16,2083,0,false,ORD,North America,Chicago,396,0.00
18.229.136.178,2053,0,false,ORD,North America,Chicago,378,0.00
15.228.203.141,8080,0,false,ORD,North America,Chicago,391,0.00
18.229.255.39,2096,0,false,ORD,North America,Chicago,392,0.00
15.228.191.159,443,0,false,ORD,North America,Chicago,384,0.00
15.228.191.159,8880,0,false,ORD,North America,Chicago,374,0.00
54.233.233.153,2083,0,false,ORD,North America,Chicago,382,0.00
15.228.191.159,2095,0,false,ORD,North America,Chicago,392,0.00
15.228.205.143,8080,0,false,ORD,North America,Chicago,378,0.00
18.231.28.69,2083,0,false,ORD,North America,Chicago,383,0.00
15.228.191.159,2087,0,false,ORD,North America,Chicago,385,0.00
18.230.5.16,2052,0,false,ORD,North America,Chicago,401,0.00
18.230.5.16,2053,0,false,ORD,North America,Chicago,372,0.00
15.228.242.61,2087,0,false,ORD,North America,Chicago,391,0.00
18.230.5.16,2086,0,false,ORD,North America,Chicago,395,0.00
18.229.136.178,80,0,false,ORD,North America,Chicago,389,0.00
18.230.5.16,2082,0,false,ORD,North America,Chicago,379,0.00
15.228.236.2,80,0,false,ORD,North America,Chicago,375,0.00
15.228.238.38,2082,0,false,ORD,North America,Chicago,378,0.00
15.228.236.2,2096,0,false,ORD,North America,Chicago,372,0.00
13.208.181.38,8880,0,false,ORD,North America,Chicago,79,0.00
18.229.255.39,2053,0,false,ORD,North America,Chicago,377,0.00
15.228.236.2,2052,0,false,ORD,North America,Chicago,387,0.00
18.229.255.39,443,0,false,ORD,North America,Chicago,384,0.00
18.230.5.16,443,0,false,ORD,North America,Chicago,374,0.00
18.231.28.69,8443,0,false,ORD,North America,Chicago,374,0.00
18.230.228.65,8443,0,false,ORD,North America,Chicago,374,0.00
15.228.234.233,2082,0,false,ORD,North America,Chicago,387,0.00
18.229.136.178,2095,0,false,ORD,North America,Chicago,395,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,402,0.00
54.233.95.77,2096,0,false,ORD,North America,Chicago,385,0.00
15.228.234.233,2052,0,false,ORD,North America,Chicago,391,0.00
18.231.28.69,2096,0,false,ORD,North America,Chicago,391,0.00
15.228.234.233,2053,0,false,ORD,North America,Chicago,388,0.00
18.231.192.190,8880,0,false,ORD,North America,Chicago,392,0.00
15.228.203.141,2053,0,false,ORD,North America,Chicago,375,0.00
15.228.203.141,8443,0,false,ORD,North America,Chicago,374,0.00
18.230.227.254,2086,0,false,ORD,North America,Chicago,390,0.00
18.230.228.65,2083,0,false,ORD,North America,Chicago,375,0.00
18.228.156.55,80,0,false,ORD,North America,Chicago,390,0.00
18.230.228.65,8080,0,false,ORD,North America,Chicago,397,0.00
18.228.156.55,2052,0,false,ORD,North America,Chicago,376,0.00
15.228.203.141,2082,0,false,ORD,North America,Chicago,385,0.00
15.228.205.143,2083,0,false,ORD,North America,Chicago,391,0.00
15.228.203.141,2052,0,false,ORD,North America,Chicago,382,0.00
15.228.205.143,2087,0,false,ORD,North America,Chicago,388,0.00
54.207.127.14,80,0,false,ORD,North America,Chicago,384,0.00
18.231.28.69,8880,0,false,ORD,North America,Chicago,375,0.00
18.228.156.55,2096,0,false,ORD,North America,Chicago,398,0.00
18.229.136.178,8080,0,false,ORD,North America,Chicago,400,0.00
15.229.16.152,8443,0,false,ORD,North America,Chicago,375,0.00
15.228.203.141,2096,0,false,ORD,North America,Chicago,376,0.00
15.228.205.143,8443,0,false,ORD,North America,Chicago,395,0.00
18.228.156.55,2082,0,false,ORD,North America,Chicago,377,0.00
15.228.205.143,2086,0,false,ORD,North America,Chicago,374,0.00
13.38.31.129,8443,0,false,ORD,North America,Chicago,173,0.00
15.228.203.141,80,0,false,ORD,North America,Chicago,388,0.00
15.228.236.2,8880,0,false,ORD,North America,Chicago,379,0.00
15.229.16.152,8080,0,false,ORD,North America,Chicago,374,0.00
18.231.28.69,2082,0,false,ORD,North America,Chicago,380,0.00
15.228.238.38,8443,0,false,ORD,North America,Chicago,372,0.00
15.228.238.38,2083,0,false,ORD,North America,Chicago,384,0.00
18.230.228.65,2053,0,false,ORD,North America,Chicago,376,0.00
15.228.238.38,443,0,false,ORD,North America,Chicago,394,0.00
18.230.228.65,2082,0,false,ORD,North America,Chicago,382,0.00
54.233.95.77,8443,0,false,ORD,North America,Chicago,378,0.00
15.229.16.152,80,0,false,ORD,North America,Chicago,386,0.00
18.228.156.55,443,0,false,ORD,North America,Chicago,391,0.00
15.228.242.61,8080,0,false,ORD,North America,Chicago,379,0.00
15.228.238.38,2086,0,false,ORD,North America,Chicago,395,0.00
18.229.255.39,2082,0,false,ORD,North America,Chicago,379,0.00
15.228.236.2,2086,0,false,ORD,North America,Chicago,380,0.00
15.228.242.61,2053,0,false,ORD,North America,Chicago,390,0.00
15.228.191.159,2082,0,false,ORD,North America,Chicago,375,0.00
18.231.28.69,2087,0,false,ORD,North America,Chicago,377,0.00
18.231.28.69,80,0,false,ORD,North America,Chicago,378,0.00
18.229.255.39,8443,0,false,ORD,North America,Chicago,396,0.00
15.228.234.233,8443,0,false,ORD,North America,Chicago,404,0.00
18.229.255.39,2095,0,false,ORD,North America,Chicago,378,0.00
15.228.205.143,2053,0,false,ORD,North America,Chicago,382,0.00
15.228.234.233,80,0,false,ORD,North America,Chicago,378,0.00
15.228.203.141,2083,0,false,ORD,North America,Chicago,372,0.00
18.229.136.178,443,0,false,ORD,North America,Chicago,389,0.00
18.230.227.254,443,0,false,ORD,North America,Chicago,397,0.00
18.228.156.55,2053,0,false,ORD,North America,Chicago,397,0.00
54.233.95.77,2095,0,false,ORD,North America,Chicago,375,0.00
54.233.95.77,2083,0,false,ORD,North America,Chicago,379,0.00
15.228.191.159,8080,0,false,ORD,North America,Chicago,371,0.00
15.228.205.143,2052,0,false,ORD,North America,Chicago,375,0.00
18.228.156.55,8880,0,false,ORD,North America,Chicago,375,0.00
18.230.5.16,2096,0,false,ORD,North America,Chicago,403,0.00
15.228.191.159,80,0,false,ORD,North America,Chicago,378,0.00
3.21.134.120,8880,0,false,ORD,North America,Chicago,243,0.00
54.233.95.77,8880,0,false,ORD,North America,Chicago,379,0.00
3.21.134.120,443,0,false,ORD,North America,Chicago,226,0.00
54.233.95.77,2086,0,false,ORD,North America,Chicago,384,0.00
54.233.95.77,443,0,false,ORD,North America,Chicago,389,0.00
15.228.234.233,8880,0,false,ORD,North America,Chicago,371,0.00
18.230.5.16,8443,0,false,ORD,North America,Chicago,400,0.00
18.228.156.55,2087,0,false,ORD,North America,Chicago,380,0.00
15.228.236.2,2087,0,false,ORD,North America,Chicago,375,0.00
54.233.95.77,2053,0,false,ORD,North America,Chicago,388,0.00
18.230.5.16,2087,0,false,ORD,North America,Chicago,380,0.00
15.228.205.143,2095,0,false,ORD,North America,Chicago,374,0.00
18.231.28.69,443,0,false,ORD,North America,Chicago,377,0.00
15.228.203.141,2095,0,false,ORD,North America,Chicago,380,0.00
15.228.238.38,8080,0,false,ORD,North America,Chicago,371,0.00
3.21.134.120,8080,0,false,ORD,North America,Chicago,236,0.00
54.233.95.77,2052,0,false,ORD,North America,Chicago,376,0.00
18.229.255.39,2087,0,false,ORD,North America,Chicago,399,0.00
54.233.95.77,2082,0,false,ORD,North America,Chicago,371,0.00
18.229.136.178,2052,0,false,ORD,North America,Chicago,391,0.00
15.228.205.143,2082,0,false,ORD,North America,Chicago,378,0.00
18.230.5.16,80,0,false,ORD,North America,Chicago,382,0.00
15.228.234.233,2083,0,false,ORD,North America,Chicago,392,0.00
15.228.236.2,8080,0,false,ORD,North America,Chicago,391,0.00
54.233.95.77,8080,0,false,ORD,North America,Chicago,389,0.00
54.233.95.77,2087,0,false,ORD,North America,Chicago,380,0.00
15.228.234.233,2096,0,false,ORD,North America,Chicago,375,0.00
15.228.242.61,2086,0,false,ORD,North America,Chicago,379,0.00
15.228.242.61,8880,0,false,ORD,North America,Chicago,392,0.00
15.228.242.61,2052,0,false,ORD,North America,Chicago,388,0.00
15.228.238.38,80,0,false,ORD,North America,Chicago,388,0.00
15.228.238.38,2095,0,false,ORD,North America,Chicago,386,0.00
18.132.63.184,2052,0,false,ORD,North America,Chicago,180,0.00
13.250.137.167,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
15.228.238.38,8880,0,false,ORD,North America,Chicago,384,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,163,0.00
13.38.31.129,443,0,false,ORD,North America,Chicago,176,0.00
44.239.92.133,80,0,false,SEA,North America,Seattle,207,0.00
18.134.138.200,80,0,false,ORD,North America,Chicago,186,0.00
18.134.138.200,2086,0,false,ORD,North America,Chicago,173,0.00
18.134.138.200,8080,0,false,ORD,North America,Chicago,174,0.00
18.134.138.200,2053,0,false,ORD,North America,Chicago,161,0.00
18.134.138.200,8443,0,false,ORD,North America,Chicago,172,0.00
18.134.138.200,2096,0,false,ORD,North America,Chicago,177,0.00
18.134.138.200,2082,0,false,ORD,North America,Chicago,163,0.00
18.134.138.200,2083,0,false,ORD,North America,Chicago,185,0.00
18.134.138.200,2095,0,false,ORD,North America,Chicago,178,0.00
18.134.138.200,2052,0,false,ORD,North America,Chicago,188,0.00
13.41.165.111,80,0,false,LHR,Europe,London,181,0.00
13.250.30.47,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
175.41.249.178,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
35.77.170.126,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
3.122.84.99,80,0,false,ORD,North America,Chicago,172,0.00
3.123.150.192,80,0,false,ORD,North America,Chicago,183,0.00
18.191.164.46,2087,0,false,ORD,North America,Chicago,243,0.00
18.191.164.46,80,0,false,ORD,North America,Chicago,237,0.00
18.191.164.46,2095,0,false,ORD,North America,Chicago,246,0.00
18.191.164.46,8880,0,false,ORD,North America,Chicago,237,0.00
18.191.164.46,2083,0,false,ORD,North America,Chicago,246,0.00
18.191.164.46,2053,0,false,ORD,North America,Chicago,244,0.00
18.191.164.46,8080,0,false,ORD,North America,Chicago,237,0.00
18.191.164.46,2096,0,false,ORD,North America,Chicago,246,0.00
18.191.164.46,443,0,false,ORD,North America,Chicago,238,0.00
18.191.164.46,8443,0,false,ORD,North America,Chicago,238,0.00
18.191.164.46,2086,0,false,ORD,North America,Chicago,243,0.00
18.191.164.46,2052,0,false,ORD,North America,Chicago,228,0.00
13.36.229.169,2082,0,false,ORD,North America,Chicago,175,0.00
13.36.229.169,2086,0,false,ORD,North America,Chicago,182,0.00
13.36.229.169,8880,0,false,ORD,North America,Chicago,160,0.00
15.229.83.45,8080,0,false,MIA,North America,Miami,389,0.00
13.36.229.169,2053,0,false,ORD,North America,Chicago,163,0.00
13.40.19.141,80,0,false,LHR,Europe,London,177,0.00
13.232.138.15,80,0,false,BOM,Asia Pacific,Mumbai,64,0.00
35.78.53.188,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
15.206.2.5,80,0,false,BOM,Asia Pacific,Mumbai,54,0.00
3.33.203.116,80,0,false,ORD,North America,Chicago,1,0.00
18.138.92.190,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.131.37,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
18.136.83.31,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.65.189,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.49.34,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.204.88,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
18.143.196.161,2052,0,false,ORD,North America,Chicago,1,0.00
13.229.142.196,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,8880,0,false,ORD,North America,Chicago,1,0.00
18.138.230.9,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.168.148,2095,0,false,ORD,North America,Chicago,1,0.00
18.141.161.127,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.143.196.161,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2087,0,false,ORD,North America,Chicago,1,0.00
18.142.146.14,80,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,8880,0,false,ORD,North America,Chicago,1,0.00
13.229.144.71,2087,0,false,ORD,North America,Chicago,1,0.00
18.141.168.148,2087,0,false,ORD,North America,Chicago,1,0.00
13.214.32.114,8080,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.142.196,443,0,false,ORD,North America,Chicago,1,0.00
13.212.67.63,2083,0,false,ORD,North America,Chicago,1,0.00
18.142.91.222,2087,0,false,ORD,North America,Chicago,1,0.00
18.143.199.92,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,8880,0,false,ORD,North America,Chicago,1,0.00
18.142.108.162,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,1,0.00
18.143.188.75,8080,0,false,ORD,North America,Chicago,1,0.00
18.141.210.13,2096,0,false,ORD,North America,Chicago,1,0.00
18.141.168.148,8443,0,false,ORD,North America,Chicago,1,0.00
18.142.116.165,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2095,0,false,ORD,North America,Chicago,1,0.00
18.143.191.31,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.46.21,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.105.221,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
18.143.196.161,80,0,false,ORD,North America,Chicago,1,0.00
13.229.144.71,8080,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2087,0,false,ORD,North America,Chicago,1,0.00
18.141.210.13,2083,0,false,ORD,North America,Chicago,1,0.00
18.138.128.188,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.144.71,2095,0,false,ORD,North America,Chicago,2,0.00
18.142.108.162,2096,0,false,ORD,North America,Chicago,2,0.00
13.250.165.148,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.228.225.15,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.213.39.29,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
18.142.108.162,2086,0,false,ORD,North America,Chicago,2,0.00
13.212.46.21,443,0,false,ORD,North America,Chicago,2,0.00
13.212.46.21,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,2,0.00
13.229.254.59,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.102.9,443,0,false,ORD,North America,Chicago,2,0.00
18.143.199.92,2096,0,false,ORD,North America,Chicago,3,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,2052,0,false,ORD,North America,Chicago,3,0.00
13.212.46.21,2086,0,false,ORD,North America,Chicago,3,0.00
18.141.168.148,2082,0,false,ORD,North America,Chicago,3,0.00
18.141.210.13,2095,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,2083,0,false,ORD,North America,Chicago,3,0.00
13.212.162.143,2083,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,2053,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,4,0.00
18.142.108.20,443,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.129.12.161,2086,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2086,0,false,ORD,North America,Chicago,4,0.00
13.212.242.225,80,0,false,ORD,North America,Chicago,4,0.00
47.128.68.192,8443,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,8880,0,false,ORD,North America,Chicago,5,0.00
13.212.226.52,8443,0,false,ORD,North America,Chicago,5,0.00
13.212.46.21,2053,0,false,ORD,North America,Chicago,5,0.00
13.212.46.21,80,0,false,ORD,North America,Chicago,5,0.00
18.143.188.75,2087,0,false,ORD,North America,Chicago,5,0.00
18.142.91.222,2095,0,false,ORD,North America,Chicago,5,0.00
18.142.146.14,2082,0,false,ORD,North America,Chicago,6,0.00
18.143.188.75,443,0,false,ORD,North America,Chicago,6,0.00
47.128.68.192,2083,0,false,ORD,North America,Chicago,6,0.00
3.1.196.170,8880,0,false,ORD,North America,Chicago,6,0.00
47.128.68.192,8880,0,false,ORD,North America,Chicago,7,0.00
18.143.196.161,2082,0,false,ORD,North America,Chicago,8,0.00
47.128.68.144,80,0,false,ORD,North America,Chicago,9,0.00
47.128.68.192,80,0,false,ORD,North America,Chicago,9,0.00
47.129.12.161,2095,0,false,ORD,North America,Chicago,9,0.00
3.1.196.170,2095,0,false,ORD,North America,Chicago,10,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,10,0.00
47.129.12.161,2082,0,false,ORD,North America,Chicago,10,0.00
3.1.196.170,2053,0,false,ORD,North America,Chicago,10,0.00
18.138.227.70,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,10,0.00
47.128.68.192,2086,0,false,ORD,North America,Chicago,11,0.00
3.1.196.170,8443,0,false,ORD,North America,Chicago,11,0.00
13.212.46.21,8080,0,false,ORD,North America,Chicago,11,0.00
47.129.12.161,8080,0,false,ORD,North America,Chicago,11,0.00
3.1.196.170,2083,0,false,ORD,North America,Chicago,11,0.00
18.141.210.13,2086,0,false,ORD,North America,Chicago,11,0.00
47.128.68.144,8080,0,false,ORD,North America,Chicago,11,0.00
47.128.68.192,2095,0,false,ORD,North America,Chicago,11,0.00
47.129.12.161,8880,0,false,ORD,North America,Chicago,11,0.00
47.129.12.161,443,0,false,ORD,North America,Chicago,11,0.00
47.128.68.144,2082,0,false,ORD,North America,Chicago,12,0.00
18.138.120.254,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.128.68.192,2052,0,false,ORD,North America,Chicago,12,0.00
3.1.196.170,443,0,false,ORD,North America,Chicago,12,0.00
3.1.196.170,2087,0,false,ORD,North America,Chicago,12,0.00
47.129.12.161,80,0,false,ORD,North America,Chicago,12,0.00
3.1.196.170,2086,0,false,ORD,North America,Chicago,12,0.00
47.128.68.192,2053,0,false,ORD,North America,Chicago,12,0.00
47.128.68.192,2087,0,false,ORD,North America,Chicago,12,0.00
3.1.196.170,2096,0,false,ORD,North America,Chicago,13,0.00
47.129.12.161,2087,0,false,ORD,North America,Chicago,13,0.00
47.128.68.144,2087,0,false,ORD,North America,Chicago,13,0.00
47.128.68.144,8443,0,false,ORD,North America,Chicago,14,0.00
18.141.168.148,443,0,false,ORD,North America,Chicago,14,0.00
3.1.196.170,2082,0,false,ORD,North America,Chicago,14,0.00
3.1.196.170,80,0,false,ORD,North America,Chicago,14,0.00
47.129.12.161,2083,0,false,ORD,North America,Chicago,14,0.00
47.128.68.192,8080,0,false,ORD,North America,Chicago,14,0.00
47.128.68.192,2082,0,false,ORD,North America,Chicago,14,0.00
47.128.68.192,443,0,false,ORD,North America,Chicago,15,0.00
47.129.12.161,2053,0,false,ORD,North America,Chicago,15,0.00
18.142.91.222,8443,0,false,ORD,North America,Chicago,15,0.00
3.1.196.170,2052,0,false,ORD,North America,Chicago,15,0.00
47.129.12.161,8443,0,false,ORD,North America,Chicago,15,0.00
47.129.12.161,2096,0,false,ORD,North America,Chicago,15,0.00
3.1.196.170,8080,0,false,ORD,North America,Chicago,15,0.00
47.128.68.192,2096,0,false,ORD,North America,Chicago,15,0.00
47.129.12.161,2052,0,false,ORD,North America,Chicago,16,0.00
18.142.146.14,8080,0,false,ORD,North America,Chicago,17,0.00
18.142.116.165,2053,0,false,ORD,North America,Chicago,17,0.00
18.143.196.161,2096,0,false,ORD,North America,Chicago,18,0.00
16.162.89.6,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.113.61,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
18.142.146.14,8880,0,false,ORD,North America,Chicago,44,0.00
65.0.27.58,443,0,false,ORD,North America,Chicago,49,0.00
35.154.173.28,2095,0,false,ORD,North America,Chicago,49,0.00
65.0.125.28,2095,0,false,ORD,North America,Chicago,49,0.00
52.66.94.170,2095,0,false,ORD,North America,Chicago,49,0.00
35.154.136.2,2083,0,false,ORD,North America,Chicago,49,0.00
65.0.125.28,2052,0,false,ORD,North America,Chicago,49,0.00
52.66.236.130,80,80,false,ORD,North America,Chicago,49,0.00
43.204.214.132,2053,0,false,ORD,North America,Chicago,49,0.00
52.66.94.170,2053,0,false,ORD,North America,Chicago,49,0.00
65.0.27.58,2053,0,false,ORD,North America,Chicago,49,0.00
3.7.55.1,8880,0,false,ORD,North America,Chicago,49,0.00
13.201.99.22,2096,0,false,ORD,North America,Chicago,49,0.00
35.154.136.2,8880,0,false,ORD,North America,Chicago,49,0.00
35.154.136.2,8080,0,false,ORD,North America,Chicago,49,0.00
3.6.126.101,443,0,false,ORD,North America,Chicago,49,0.00
13.201.95.252,8443,443,true,BOM,Asia Pacific,Mumbai,49,0.00
13.200.229.17,443,0,false,ORD,North America,Chicago,49,0.00
35.154.173.28,8880,0,false,ORD,North America,Chicago,49,0.00
43.204.212.146,80,0,false,ORD,North America,Chicago,49,0.00
65.0.179.206,2086,0,false,ORD,North America,Chicago,49,0.00
65.0.125.28,2083,0,false,ORD,North America,Chicago,49,0.00
52.66.236.130,8880,0,false,ORD,North America,Chicago,49,0.00
43.204.112.170,2052,0,false,ORD,North America,Chicago,49,0.00
35.154.173.28,2083,0,false,ORD,North America,Chicago,49,0.00
65.0.27.58,8443,0,false,ORD,North America,Chicago,49,0.00
13.232.33.211,8080,0,false,ORD,North America,Chicago,49,0.00
35.154.173.28,2082,0,false,ORD,North America,Chicago,49,0.00
65.0.179.206,2083,0,false,ORD,North America,Chicago,49,0.00
65.0.125.28,2086,0,false,ORD,North America,Chicago,49,0.00
65.0.11.187,2053,80,false,ORD,North America,Chicago,49,0.00
3.6.126.101,2095,0,false,ORD,North America,Chicago,49,0.00
35.154.136.2,2095,0,false,ORD,North America,Chicago,49,0.00
15.206.194.32,2083,0,false,ORD,North America,Chicago,49,0.00
3.7.55.1,2053,0,false,ORD,North America,Chicago,49,0.00
3.108.235.210,2053,0,false,ORD,North America,Chicago,49,0.00
43.204.212.146,8443,0,false,ORD,North America,Chicago,49,0.00
3.6.126.101,8443,0,false,ORD,North America,Chicago,49,0.00
3.7.55.1,443,0,false,ORD,North America,Chicago,49,0.00
3.6.126.101,8880,0,false,ORD,North America,Chicago,49,0.00
13.233.246.122,2052,0,false,ORD,North America,Chicago,50,0.00
3.108.235.210,2082,0,false,ORD,North America,Chicago,50,0.00
3.108.235.210,443,0,false,ORD,North America,Chicago,50,0.00
3.6.126.101,2096,0,false,ORD,North America,Chicago,50,0.00
3.6.126.101,80,0,false,ORD,North America,Chicago,50,0.00
3.108.235.210,2086,0,false,ORD,North America,Chicago,50,0.00
43.204.214.132,8880,0,false,ORD,North America,Chicago,50,0.00
65.0.179.206,2087,0,false,ORD,North America,Chicago,50,0.00
43.204.214.132,2087,0,false,ORD,North America,Chicago,50,0.00
